,id_hdv,prop_rec,prop_type,prop_ctry,prop_dep,prop_pro,prop_dis,prop_address,prop_insc,prop_reg_number,prop_tome,prop_value
190,0-28-1,3,LOCAL COMERCIAL/COPROPIEDAD,PERÚ,LIMA ,BARRANCA ,BARRANCA ,JR. JOSE GALVEZ 320 ,SÍ,08011593 ,00/00 ,24902.00 
191,0-28-1,4,LOCAL COMERCIAL/COPROPIEDAD,PERÚ,LIMA ,BARRANCA ,BARRANCA ,JR. JOSE GALVEZ 250 ,SÍ,80078766 ,00/00 ,89684.00 
192,0-28-1,5,CASA/COPROPIEDAD,PERÚ,LIMA ,BARRANCA ,BARRANCA ,JR. LIMA 609 ,SÍ,80127606 ,00/00 ,20518.00 
193,0-28-1,6,CASA/ COPROPIEDAD,PERÚ,LIMA ,BARRANCA ,BARRANCA ,JR. LIMA 716 ,SÍ,80155997 ,00/00 ,80242.00 
194,0-28-2,1,PREDIO,PERÚ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS ,AV. FAUSTINO PIAGGIO 111 ,SÍ,11002003 ,4292 ,54098.82 
195,0-28-2,2,PREDIO,PERÚ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS ,AV. FAUSTINO PIAGGIO SUB LOTE A4 ,SÍ,02004763 ,7710 ,46325.62 
196,0-28-3,1,CASA,PERÚ,LIMA ,HUAROCHIRI ,HUAROCHIRI ,JR. CAJAMARCA MZ.A LT. 14-CAMPOSOL ,NO, , ,240743.00 
197,0-28-3,2,CASA,PERÚ,PASCO ,PASCO ,TICLACAYAN ,JR. MICAELA BASTIDAS N° 60 ,NO, , ,40500.00 
198,0-28-3,3,CASA,PERÚ,HUANUCO ,HUANUCO ,PILLCO MARCA ,FRENTE AL CUARTEL DE HUANUCO ,NO, , ,60000.00 
199,0-28-3,4,TERRENO RUSTICO,PERÚ,TUMBES ,CONTRALMIRANTE VILLAR ,CANOAS DE PUNTA SAL ,JR. LAS BALLENAS S/N- PUNTA SAL ,NO, , ,40000.00 
200,0-29-1,1,TERRENO,PERÚ,APURIMAC ,ABANCAY ,TAMBURCO ,DV. 14 DE SETIEMBRE Y AV. TAMBURCO ,SÍ,11055348 ,- ,145354.47 
201,0-29-2,1,INMUEBLE,PERÚ,LIMA ,LIMA ,PUENTE PIEDRA ,URB. CARMEN ALTO ,NO, , ,5000.00 
202,0-29-2,2,INMUEBLE,PERÚ,APURIMAC ,ANDAHUAYLAS ,ANDAHUAYLAS ,AV. SANTA CRUZ N°795 ,SÍ,11048809 ,- ,10000.00 
203,0-29-3,1, , , , , , , , , , 
204,0-30-1,1, , , , , , , , , , 
205,0-30-3,1, , , , , , , , , , 
206,0-30-4,1, , , , , , , , , , 
207,0-30-5,1, , , , , , , , , , 
208,0-31-1,1,DEPARTAMENTO,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,ALCIDE CARRION 428 DPTO 201 ,SÍ,03001036 ,1677 ,60000.00 
209,0-31-1,2,TERRENO,PERÚ,LA LIBERTAD ,TRUJILLO ,HUANCHACO ,HUANCHAQUITO ,NO, , ,30000.00 
210,0-31-1,3,CASA,PERÚ,CAJAMARCA ,CHOTA ,CHOTA ,MZ 105 LOTE 18 ,SÍ,11101718 ,36026426 ,112417.00 
211,0-31-1,4,TERRENO,PERÚ,CAJAMARCA ,CHOTA ,CHOTA ,JR. ANAXIMANDRO VEGA-MARISCAL CASTILLA ,SÍ,11043147 ,- ,30000.00 
212,0-31-2,1,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE COSTA AZUL 145 ,SÍ,45237427 ,1626420 ,87373.45 
213,0-31-2,2,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE COSTA AZUL 145 ,SÍ,45237400 ,1626417 ,1394.61 
214,0-31-2,3,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE COSTA AZUL 145 ,SÍ,45254763 ,1626421 ,77963.28 
215,0-31-2,4,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE COSTA AZUL 145 ,SÍ,45254755 ,1626418 ,2455.93 
216,0-31-2,5,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE LOS ALMENDROS 110 ,SÍ,49085257 ,257764 ,64045.42 
217,0-31-2,6,INMUEBLE,PERÚ,LIMA ,LIMA ,LA MOLINA ,CALLE LOS ALMENDROS 110 ,SÍ,45095959 ,257713 ,25090.75 
218,0-31-2,7,INMUEBLE,PERÚ,LAMBAYEQUE ,CHICLAYO ,CHICLAYO ,CALLE LOS MAESTROS S100 ,SÍ,11008749 ,0 ,88614.61 
219,0-31-2,8,INMUEBLE,PERÚ,LAMBAYEQUE ,CHICLAYO ,CHICLAYO ,SEGUNDO SECTOR MZ.C LT.65 ,SÍ,10066235 ,0 ,90876.94 
220,0-31-2,9,INMUEBLE,PERÚ,LAMBAYEQUE ,LAMBAYEQUE ,TUCUME ,SECTOR MARCELIN O LEIVA ,SÍ,02258528 ,0 ,11894.72 
221,0-31-2,10,INMUEBLE,PERÚ,LAMBAYEQUE ,LAMBAYEQUE ,TUCUME ,SECTOR MARCELIN O LEIVA ,SÍ,02263269 ,0 ,19727.83 
222,0-31-2,11,INMUEBLE,PERÚ,CAJAMARCA ,CAJAMARCA ,LOS BAÑOS DEL INCA ,TARTAR GRANDE LA MERCED ,SÍ,11141432 ,0 ,13977.40 
223,0-31-3,1,CASA,PERÚ,CAJAMARCA ,JAEN ,JAEN ,PROLONGACION. LAMBAYEQUE 620 ,NO, , ,80000.00 
224,0-31-3,2,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,NO, , ,100000.00 
225,0-31-3,3,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,SÍ,02073741 ,- ,100000.00 
226,0-31-3,4,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,SÍ,02073746 ,- ,120000.00 
227,0-31-3,5,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,SÍ,02085921 ,- ,100000.00 
228,0-31-3,6,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,SÍ,02103679 ,- ,140000.00 
229,0-31-3,7,PREDIO,PERÚ,CAJAMARCA ,JAEN ,JAEN ,SECTOR MONTEGRANDE ,SÍ,02104994 ,- ,120000.00 
230,0-31-4,1,TERRENO,PERÚ,CAJAMARCA ,SAN MARCOS ,PEDRO GALVEZ ,CASERIO HUAGOBAMBA ,SÍ,0 ,0 ,0.00 
231,0-31-5,1,CASA,PERÚ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA ,PASAJE LAS ARTES 181 ,SÍ,12639379 ,D.0002 ,500000.00 
232,0-31-5,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. BRASIL 1458 ,SÍ,253 ,68 ,500000.00 
233,0-31-5,3,ESTACIONAMIENTO,PERÚ,LIMA ,LIMA ,PUEBLO LIBRE ,AV. BRASIL 1458 ,SÍ,12639112 ,D.002 ,45000.00 
234,0-31-6,1,CASA HABITACIONAL,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,URB LA VEGAS MZ Q' LT 21 ,SÍ,04032740 ,- ,14996.00 
235,0-32-1,1, , , , , , , , , , 
236,0-32-2,1,TERENO,PERÚ,LA LIBERTAD ,ASCOPE ,MAGDALENA DE CAO ,EX FUNDO LA ORQUETITA ,SÍ,04033127 ,01 ,123091.10 
237,0-32-2,2,TERRENO,PERÚ,LIMA ,CAÑETE ,ASIA ,PARCELA CHOCALLA ,NO, , ,100000.00 
238,0-32-2,3,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,CABERO MUÑOZ N 645 ,SÍ,03091621 ,1 ,350000.00 
239,0-32-3,1, , , , , , , , , , 
240,0-32-4,1,TERRENO,PERÚ,LIMA ,CAÑETE ,CHILCA ,PREDIO EL ANTIBAL PAREJE PAMPA CRUZ DEL CARMEN QUEBRADA DE PARCAS ,SÍ,90114425 ,1 ,250000.00 
241,0-32-4,2,TERRENO,PERÚ,LA LIBERTAD ,SANCHEZ CARRION ,HUAMACHUCO ,VALLE HUAMACHUCO PREDIO LA CUCHILLADA SECTOR LA QUINTA ,SÍ,04012677 Y 11045688 ,1 ,120000.00 
242,0-32-5,1, , , , , , , , , , 
243,0-32-6,1, , , , , , , , , , 
244,0-32-7,1, , , , , , , , , , 
245,0-33-2,1, , , , , , , , , , 
246,0-33-3,1, , , , , , , , , , 
247,0-34-1,1,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. FRANCISCO BOLOGNESI 1061 ,SÍ,05003107 ,4646 ,94611.36 
248,0-34-1,2,INMUEBLE,PERÚ,SAN MARTIN ,MARISCAL RAMON CASTILLA ,TARAPOTO ,JR. ELIAS LINARES 357-361 ,SÍ,05005823 ,7816 ,212346.56 
249,0-34-1,3,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,RURAL J-A AREA HA 0.0196 SECTOR SANTA ROSA ,SÍ,11130713 ,- ,269.89 
250,0-34-1,4,INMUEBLE,PERÚ,SAN MARTIN ,SAN MARTIN ,TARAPOTO ,JR. FRANCISCO BOLOGNESI C-10 SECTOR BARRIO PARTIDO ALTO ,SÍ,11134864 ,- ,70025.26 
251,0-34-2,1,CASA,PERÚ,SAN MARTIN ,SAN MARTIN ,MORALES ,URB. MIRADOR DE CUMBAZA MANZANA J LOTE 2 ,NO, , ,0.00 
252,0-34-3,1, , , , , , , , , , 
253,0-34-4,1,PREDIO,PERÚ,SAN MARTIN ,HUALLAGA ,SAPOSOA ,CALLE COMERCIO AREA HA. 714.10 M2 SECTOR SEGUNDO CUARTEL DE LA CUIDAD SPOSOA ,SÍ,05002000 ,- ,85339.00 
254,0-34-4,2,PREDIO,PERÚ,LIMA ,LIMA ,LURIGANCHO ,MZ 23 LOTE 49 SECTOR AMPLIACION SAN ANTONIO PEDREGAL ALTO ,SÍ,55434670 ,- ,7568.00 
255,0-35-1,1,CASA,PERÚ,LIMA ,LIMA ,ATE ,PJ. SANTA ANA A-17 URBANIZACIÓN LOS SAUCES ,SÍ,44902451 ,1624682 ,200000.00 
256,0-35-2,1, , , , , , , , , , 
257,0-35-3,1, , , , , , , , , , 
258,0-36-1,1,PREDIO,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,HUALLAGA 326 ,SÍ,- ,- ,0.00 
259,0-36-2,1, , , , , , , , , , 
260,0-36-3,1,TERRENO,PERÚ,LA LIBERTAD ,PACASMAYO ,SAN PEDRO DE LLOC ,SAN PEDRO DE LLOC URBANIZACIÓN GAVIOTA ,SÍ,03001203 ,0 ,1800000.00 
261,0-36-3,2,TERRENO,PERÚ,LA LIBERTAD ,PACASMAYO ,SAN PEDRO DE LLOC ,SAN PEDRO DE LLOC URBANIZACIÓN GAVIOTA ,SÍ,03001206 ,0 ,8000000.00 
262,0-36-4,1, , , , , , , , , , 
263,0-36-5,1, , , , , , , , , , 
264,0-36-6,1, , , , , , , , , , 
265,0-36-7,1, , , , , , , , , , 
266,0-37-1,1, , , , , , , , , , 
267,0-37-2,1, , , , , , , , , , 
268,0-37-3,1, , , , , , , , , , 
269,0-38-1,1, , , , , , , , , , 
270,0-38-2,1, , , , , , , , , , 
271,0-38-3,1, , , , , , , , , , 
272,0-39-1,1, , , , , , , , , , 
273,0-39-2,1,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""C"" LOTE 18 URB. LOS SAUCES UNIDAD 1 ",SÍ,11054914 ,00 ,55000.00 
274,0-39-2,2,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""C"" LOTE 18 URB. LOS SAUCES UNIDAD 2 ",SÍ,11054915 ,00 ,55000.00 
275,0-39-2,3,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""C"" LOTE 18 URB. LOS SAUCES UNIDAD 3 ",SÍ,11054916 ,00 ,53000.00 
276,0-39-2,4,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""C"" LOTE 18 URB. LOS SAUCES UNIDAD 4 ",SÍ,11054917 ,00 ,50000.00 
277,0-39-2,5,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""F"" LOTE 28 URB. LAS ORTENCIA DE CALIFORNIA ",SÍ,11175497 ,00 ,100000.00 
278,0-39-2,6,ESTACIONAMIENTO,PERÚ,LA LIBERTAD ,TRUJILLO ,VICTOR LARCO HERRERA ,"MZ ""F"" LOTE 28 URB. LAS ORTENCIAS DE CALIFORNIA ESTACIONAMIENTO 4 ",SÍ,11175496 ,00 ,20000.00 
279,0-39-2,7,TERRENO URBANO,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,"MZ ""B"" LOTE 3 URBANIZACION ROSAS DEL VALLE I ETAPA ",SÍ,11178641 ,00 ,50000.00 
280,0-39-2,8,TERRENO,PERÚ,LA LIBERTAD ,TRUJILLO ,HUANCHACO ,CALLE RICARDO PALMA MZ 26' LOTE 01 HUANCHAQUITO BAJO ,NO, , ,25000.00 
281,0-39-3,1,TERRENO RUSTICO,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,UNIDAD CATASTRAL N° 10658 URBANIZACIÓN SAN ISIDRO - SECTOR COMUN DE CHACRAS ,SÍ,04005417 ,TOMO 596 FOLIO 161 ASIENTO 10 ,74336.00 
282,0-39-3,2,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,LENINGRADO 780 URBANIZACION SANTA ISABEL ,SÍ,11125622 ,00 ,223055.00 
283,0-39-4,1, , , , , , , , , , 
284,0-39-5,1, , , , , , , , , , 
285,0-39-6,1, , , , , , , , , , 
286,0-39-7,1,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,"MANZANA ""S"" LOTE 14 EL CORTIJO, SECCIÓN 03 DEPARTAMENTO 201 ",SÍ,11129846 ,- ,280000.00 
287,0-39-7,2,VIVIENDA,PERÚ,LA LIBERTAD ,TRUJILLO ,TRUJILLO ,"NATASHA ALTA MZ ""S"" LOTE 14 URB. EL CORTIJO ",SÍ,11314559 ,- ,50000.00 
288,0-40-1,1,PREDIO RUSTICO,PERÚ,CUSCO ,ESPINAR ,ESPINAR ,PUCRUTAÑA ,SÍ,02003979 ,0076 ,100000.00 
289,0-40-2,1,CASA,PERÚ,CUSCO ,LA CONVENCION ,SANTA ANA ,PROLONGACION GENERAL GAMARRA LL-13 ,NO, , ,120000.00 
290,0-40-3,1, , , , , , , , , , 
291,0-40-4,1,CASA,PERÚ,CUSCO ,CANCHIS ,SICUANI ,PASAJE CHECACUPE 134 ,NO, , ,171.87 
292,0-40-5,1,DEPARTAMENTO,PERÚ,CUSCO ,CUSCO ,WANCHAQ ,CONDOMINIO 4 TORRES DPTO 503 ,SÍ,11079701 ,10 ,100000.00 
293,0-40-5,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,LIMA ,ANTONIO LISHER 1198 ,SÍ,11117416 ,09 ,250000.00 
294,0-41-1,1, , , , , , , , , , 
295,0-41-2,1,DEPARTAMENTO,PERÚ,ICA ,ICA ,ICA ,JOSE DE LA TORRE UGARTE L-103 ,SÍ,02000253 ,10100624 ,100000.00 
296,0-41-2,2,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AVENIDA LOS INGENIEROS 145 DEPARTAMENTO 402 ,SÍ,11099937 ,0492 ,500000.00 
297,0-41-2,3,LOCAL,PERÚ,ICA ,ICA ,LA TINGUIÑA ,AVENIDA MEXICO 1548 ,SÍ,11012920 ,10201070 ,600000.00 
298,0-41-2,4,TERRENO,PERÚ,ICA ,ICA ,LA TINGUIÑA ,PASAJE EL CARMEN S/N ,SÍ,11094457 ,- ,20000.00 
299,0-41-2,5,TERRENO (VIA),PERÚ,ICA ,ICA ,LA TINGUIÑA ,PASAJE EL CARMEN S/N ,SÍ,11100387 ,- ,20000.00 
300,0-41-2,6,TERRENO,PERÚ,ICA ,ICA ,LA TINGUIÑA ,AVENIDA MEXICO S/N ,SÍ,11121975 ,- ,30000.00 
301,0-41-2,7,TERRENO,PERÚ,ICA ,ICA ,LA TINGUIÑA ,INTERIOR AVENIDA MEXICO S/N ,SÍ,40002740 ,10200938 ,60000.00 
302,0-41-2,8,COCHERA,PERÚ,LIMA ,LIMA ,SANTIAGO DE SURCO ,AVENIDA LOS INGENIEROS 145 ,SÍ,00099938 ,0492 ,30000.00 
303,0-41-3,1, , , , , , , , , , 
304,0-41-4,1, , , , , , , , , , 
305,0-42-1,1,INMUEBLE,PERÚ,TUMBES ,TUMBES ,CORRALES ,CENTRO POBLADO SAN PEDRO DE LOS INCAS CORRALES MZ M LOTE 24 ,SÍ,P15124550 ,P15122968 ,40000.00 
306,0-42-1,2,INMUEBLE,PERÚ,TUMBES ,TUMBES ,CORRALES ,CENTRO POBLADO SAN PEDRO DE LOS INCAS MZ O LOTE 28 ,SÍ,P155124605 ,PN000000303948 ,90000.00 
307,0-42-1,3,INMUEBLE,PERÚ,TUMBES ,TUMBES ,CORRALES ,UBIC RURAL MARGEN DERECHA DEL RIO SECO CORRALES ,SÍ,04010072 ,0005/227 ,225000.00 
308,0-42-1,4,INMUEBLE,PERÚ,TUMBES ,TUMBES ,CORRALES ,UBIC RURAL LA NORIA CP/PARCELA LA NORIA U.C. 04816 ,SÍ,04007122 ,9280 ,70000.00 
309,0-42-2,1, , , , , , , , , , 
310,0-43-1,1, , , , , , , , , , 
311,0-43-2,1,DEPARTAMENTO,PERÚ,LIMA ,LIMA ,EL AGUSTINO ,CONDOMINIO LOS ALAMOS EDIFICIO H DPTO 204 ,SÍ,13139315 ,- ,57587.00 
312,0-43-3,1, , , , , , , , , , 
313,0-44-1,1, , , , , , , , , , 
314,0-44-2,1,CASA,PERÚ,PIURA ,PIURA ,PIURA ,AV. LAS CASUARINAS E 36 URB. SANTA MARIA DEL PINAR ,SÍ,11012373 ,00000 ,213533.44 
315,0-44-3,1,CASA,PERÚ,PIURA ,TALARA ,PARIÑAS ,URB APROVISER F-03 2 DO PISO ,NO, , ,250000.00 
316,0-44-3,2,TERRENO,PERÚ,PIURA ,TALARA ,PARIÑAS ,ASOCIACION DE VIVIENDA RAUL VERA ,NO, , ,1600.00 
317,0-44-4,1,TERRENO,PERÚ,PIURA ,PIURA ,CURA MORI ,AV FUJIMORI MZ I LOTE 01 ,SÍ,11124676 ,0 ,2000.00 
318,0-44-5,1,CASA,PERÚ,PIURA ,SECHURA ,SECHURA ,LOTE 24 MZ D AA.HH CIUDAD DE DIOS ,SÍ,11153503 ,0 ,4538.00 
319,0-45-1,1,CASA,PERÚ,UCAYALI ,CORONEL PORTILLO ,CALLERIA ,JIRON GINA RIOS MZ. 46 LOTE 10-PROYECTO INEGRADO ANTONIO MARINO PANDURO ,SÍ,11125178 ,1 ,30000.00 
320,0-45-2,1,PREDIO,PERÚ,UCAYALI ,CORONEL PORTILLO ,YARINACOCHA ,CENTRO POBLADO SAN JOSÉ DE YARINACOCHA MZ. 22 LOTE 7 ,SÍ,55014395 ,19014842 ,17000.00 
321,0-45-2,2,PREDIO,PERÚ,UCAYALI ,CORONEL PORTILLO ,YARINACOCHA ,CENTRO POBLADO SAN JOSÉ DE YARINACOCHA MZ. 22 LOTE 8 ,SÍ,55014396 ,19014843 ,17000.00 
322,0-45-3,1,CASA,PERÚ,UCAYALI ,PADRE ABAD ,PADRE ABAD ,CENTRO POBLADO PAMPA YURAC MZ 194 LOTE 2 SECTOR 02 JUNTA VECINAL PORTAL AGUAYTIA ,SÍ,P 19031976 ,1 ,30000.00 
323,0-46-1,1,INMUEBLE - CASA FAMILIAR,PERÚ,PUNO ,PUNO ,PUNO ,AZIRUNI III ETAPA MANZANA K LOTE 3 ,NO, , ,150000.00 
324,0-46-2,1,CASA,PERÚ,PUNO ,PUNO ,PUNO ,URB. CHANU CHANU III ETAPA S-2 ,NO, , ,481.87 
325,0-46-3,1, , , , , , , , , , 
326,0-46-4,1, , , , , , , , , , 
327,0-46-5,1,INMUEBLE,PERÚ,PUNO ,SAN ROMAN ,JULIACA ,JR. RICARDO PALMA N° 310 -316 ,SÍ,05005441 ,3069 ,76096.00 
328,0-47-1,1,INMUEBLE,PERÚ,LIMA ,LIMA ,PUENTE PIEDRA ,KM 27 PUENTE PIEDRA ,SÍ,12101253 ,S/F ,500.00 
329,0-47-1,2,INMUEBLE,PERÚ,HUANUCO ,LEONCIO PRADO ,RUPA-RUPA ,CASTILLO GRANDE ,NO, , ,0.00 
330,0-47-2,1, , , , , , , , , , 
331,0-47-3,1, , , , , , , , , , 
332,0-48-1,1,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 2 ,SÍ,11002775 ,2004-00001513/0040 ,8750.00 
333,0-48-1,2,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 3 ,SÍ,11002776 ,2004-00001513/0040 ,8750.00 
334,0-48-1,3,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 4 ,SÍ,11002777 ,2004-00001513/0040 ,8750.00 
335,0-48-1,4,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 5 ,SÍ,11002778 ,2004-00001513/0040 ,8750.00 
336,0-48-1,5,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 6 ,SÍ,11002779 ,2004-00001513/0040 ,8750.00 
337,0-48-1,6,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,AV. LIMA MZ J LT 7 ,SÍ,11002780 ,2004-00001513/0040 ,8794.00 
338,0-48-1,7,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,CALLE LIBERTAD 797 ,SÍ,11013751 ,2010-00001204/0108 ,390290.00 
339,0-48-1,8,TERRENO,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,CALLE 28 DE JULIO S/N ,SÍ,11500960 ,2010-00001889/0111 ,29450.00 
340,0-48-1,9,TERRENO RURAL,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,SECTOR CASERIO CENTRO CHAMBIRA ,SÍ,11003713 ,2005-00001171/0049 ,109693.00 
341,0-48-1,10,TERRENO RURAL,PERÚ,LORETO ,ALTO AMAZONAS ,YURIMAGUAS ,SECTOR CASERIO BELEN ,SÍ,11018487 ,2014-00002825/0129 ,20380.00 
342,0-48-2,1, , , , , , , , , , 
343,0-48-3,1, , , , , , , , , , 
344,0-48-4,1, , , , , , , , , , 
345,0-49-1,1, , , , , , , , , , 
346,0-50-1,1,CASA,PERÚ,CUSCO ,CUSCO ,SANTIAGO ,MZ G LOTE 5 URB GENERAL OLLANTA ,SÍ,02072991 ,. ,0.00 
347,0-50-1,2,CASA,PERÚ,MADRE DE DIOS ,TAHUAMANU ,IBERIA ,MZ C LT 12 CENTRO POBLADOR DE PACAHUARA ,SÍ,11130177 ,. ,9256.76 
348,0-50-1,3,PARCELA AGRICOLA,PERÚ,MADRE DE DIOS ,TAHUAMANU ,IBERIA ,ARCA PACAHURA ,SÍ,11005654 ,. ,28461.50 
349,0-50-2,1, , , , , , , , , , 
350,0-50-3,1, , , , , , , , , , 
351,0-51-1,1, , , , , , , , , , 
352,0-51-2,1,TERRENO,PERÚ,AMAZONAS ,CHACHAPOYAS ,CHACHAPOYAS ,HERMOSURA SIN NUMERO ,SÍ,11026066 ,LOTE 1 ,32000.00 
353,0-51-3,1, , , , , , , , , , 
354,0-52-1,1,CASA,PERÚ,LIMA ,LIMA ,LA MOLINA ,ANTONIO DE MAYOLO 178 URBANIZACIÓN PABLO BONER LA MOLINA ,SÍ,12141027 ,0 ,450.00 
355,0-52-1,2,DEPARTAMENTO,PERÚ,CALLAO ,CALLAO ,CALLAO ,JR. LORETO DEPARTAMENTO 205 ,SÍ,70334061 ,0 ,170.00 
356,0-52-1,3,CASA,PERÚ,AYACUCHO ,LUCANAS ,CHIPAO ,JR MARISCAL CACERES ,SÍ,0 ,0 ,10.00 
357,0-52-1,4,TERRENO,PERÚ,AYACUCHO ,LUCANAS ,CHIPAO ,"JR, MARISCAL CACERES ",SÍ,0 ,0 ,10.00 
358,0-52-2,1,CASA,PERÚ,AYACUCHO ,HUAMANGA ,ANDRES AVELINO CACERES DORREGARAY  ,AV. RAMÓN CASTILLA 999-B ,NO, , ,90.00 
359,0-53-1,1, , , , , , , , , , 
360,0-53-2,1, , , , , , , , , , 
361,0-53-3,1, , , , , , , , , , 
362,0-54-1,1,CASA,PERÚ,AREQUIPA ,AREQUIPA ,CERRO COLORADO ,LA LOMADA 104 ,SÍ,01137945 ,00000 ,228181.00 
363,0-54-1,2,CASA,PERÚ,AREQUIPA ,AREQUIPA ,YANAHUARA ,URB. LOS CEDROS F-16 ,SÍ,01150203 ,00000 ,88332.00 
364,0-54-1,3,CASA,PERÚ,AREQUIPA ,AREQUIPA ,AREQUIPA ,CALLE JERUSALEN 309 ,SÍ,01130179 ,00005 ,408998.00 
365,0-54-1,4,CASA,PERÚ,AREQUIPA ,AREQUIPA ,TIABAYA ,AV. ALFONSO UGARTE 4-B ,SÍ,01130182 ,00010 ,828877.00 
366,0-54-1,5,CASA,PERÚ,AREQUIPA ,AREQUIPA ,CERRO COLORADO ,URB. LA MERCED A-11 ,SÍ,01156568 ,0000902044 ,32850.00 
367,0-54-1,6,CASA,PERÚ,AREQUIPA ,AREQUIPA ,CERRO COLORADO ,URB. LA MERCED A-12 ,SÍ,01156570 ,0000902046 ,32850.00 
368,0-54-1,7,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11009057 ,0040500134 ,103633.00 
369,0-54-1,8,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055621 ,00000 ,6720.00 
370,0-54-1,9,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055622 ,00000 ,7446.00 
371,0-54-1,10,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055623 ,00000 ,6717.00 
372,0-54-1,11,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055624 ,00000 ,6717.00 
373,0-54-1,12,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055625 ,00000 ,6717.00 
374,0-54-1,13,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055626 ,00000 ,6723.00 
375,0-54-1,14,TERRENO RUSTICO,PERÚ,ICA ,CHINCHA ,EL CARMEN ,SAN ALFONSO S/N ,SÍ,11055627 ,00000 ,6697.00 
