,id_hdv,work_rec,workplace,ocup,ruc,Address,start_year,end_year,cntr_wp,dept_wp,prov_wp,dist_wp
128,0-17-1,1,AUTORIDAD PARA LA RECONSTRUCCIÓN CON CAMBIOS ,GERENTE REGIONAL ANCASH ,20602114091,PLAZA INDEPENDENCIA S/N MUNICIPALIDAD PROVINCIAL DE HUARMEY ,2017,2019,PERÚ ,ANCASH ,HUARMEY ,HUARMEY 
129,0-17-3,1,I.E. P. LOUDES DE ALEMAN CORNEJO ,PSICOLOGA ,20423268108,JR. LAS PAMPAS N° 1401 - LOS OLIVOS ,2015,2018,PERÚ ,LIMA ,LIMA ,LOS OLIVOS 
130,0-17-3,2,I.E.P.. AURELIO BALDOR S.A.C. ,PSICOLOGA ,20601853010,AV. GLADIOLOS N° 226 EL ERMITAÑO - INDEPENDENCIA ,2012,2014,PERÚ ,LIMA ,LIMA ,INDEPENDENCIA 
131,0-17-3,3,PROCESOS ACUICOLAS S.A.C. ,PSICOLOGA , ,PANAMERICANA NORTE S/N - COMANDANTE NOEL - CASMA ,2010,2011,PERÚ ,ANCASH ,CASMA ,COMANDANTE NOEL 
132,0-17-3,4,CONSULTORIO PSICOLÓGICO PEÑA ,PSICOLOGA , ,AV. CAMINOS DEL INCA N° 2072 - SURCO - LIMA ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTIAGO DE SURCO 
133,0-17-4,1,ABOGADA LITIGANTE- ACTUALMENTE CASMA ,ASESORA SOCIAL- ABOGADA , ,AV. NEPEÑA N° 118 - CASMAA ,2016,HASTA LA ACTUALIDAD,PERÚ ,ANCASH ,CASMA ,CASMA 
134,0-18-1,1,UNIVERSIDAD PERUANA LOS ANDES ,DOCENTE UNIVERSITARIO , ,AV GIRALDEZ 230 ,2018,HASTA LA ACTUALIDAD,PERÚ ,JUNIN ,HUANCAYO ,HUANCAYO 
135,0-18-1,2,CAJA MUNICIPAL DE AHORRO Y CRÉDITO DE HUANCAYO ,DIRECTOR , ,CALLE REAL 341 ,2011,2012,PERÚ ,JUNIN ,HUANCAYO ,HUANCAYO 
136,0-18-1,3,EMPRESA MUNICIPAL DE SERVICIOS MUNICIPALES EMSEM HUANCAYO ,DIRECTOR , ,JR ICA 995 ,2013,2014,PERÚ ,JUNIN ,HUANCAYO ,HUANCAYO 
137,0-18-2,1,TRABAJO INDEPENDIENTE ,TÉCNICO DE CAMPO , ,DISTRITO DE PICHANAQUI ,2010,2019,PERÚ ,JUNIN ,CHANCHAMAYO ,PICHANAQUI 
138,0-18-4,1,INSTITUCIÓN EDUCATIVA SANTA ISABEL ,DOCENTE ,20260014987,JR. LOS AHELIES S/N ,1997,2019,PERÚ ,LIMA ,LIMA ,CARABAYLLO 
139,0-18-5,1,SHEILA ANDREA EGOAVIL ANGULO ,INDEPENDIENTE ,10427699671,JR. NEMESIO RAEZ 170 ,2016,2019,PERÚ ,JUNIN ,HUANCAYO ,EL TAMBO 
140,0-19-1,1,RADIO INTI RAYME E.I.R.L ,GERENTE ,20317284013,CALLE INCA #650 SANTIAGO CUSCO ,1999,2019,PERÚ ,CUSCO ,CUSCO ,SANTIAGO 
141,0-19-3,1,MINISTERIO DE EDUCACION /UGEL-CANAS ,CONTADOR ,20602141625,AV. TUPAC AMARU S/N YANAOCA ,1999,HASTA LA ACTUALIDAD,PERÚ ,CUSCO ,CANAS ,YANAOCA 
142,0-19-4,1,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,DOCENTE UNIVERSITARIO ,20172474501,A.V DE LA CULTUTA #733 ,1982,2019,PERÚ ,CUSCO ,CUSCO ,CUSCO 
143,0-19-5,1,MUNICIPALIDAD DISTRITAL DE LLUSCO ,JEFE DEMUNA ,20209099510,PLAZA DE ARMAS S/N ,2019,2019,PERÚ ,CUSCO ,CHUMBIVILCAS ,LLUSCO 
144,0-20-1,1,MUNICIPALIDAD CENTRO POBLADO LAS AMERICAS ,ALCALDE , ,AV ARGENTINA SN ,2015,2019,PERÚ ,APURIMAC ,ABANCAY ,ABANCAY 
145,0-20-2,1,EMPRESA CONSTRUCTORA REA S.A.C.- EMPRESA COR S.A.C. ,ADMINISTRADOR ,20601208807,JR. CONSTITUCIÓN 444 ,2016,2019,PERÚ ,APURIMAC ,ANDAHUAYLAS ,ANDAHUAYLAS 
146,0-20-3,1,COLEGIO AGROPECUARIO 08 SAN GERONIMO ANDAHUAYLAS ,DOCENTE SEGUNDARIA , ,"AV, ALFONSO UGARTE 700 ",1989,HASTA LA ACTUALIDAD,PERÚ ,APURIMAC ,ANDAHUAYLAS ,ANDAHUAYLAS 
147,0-21-1,1,PETROGAS E.I.R.L ,JEFE DE PERSONAL ADMINISTRATIVO ,20309757662,JR GUILLERMO SISLEY N 1200 ,2008,HASTA LA ACTUALIDAD,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CALLERIA 
148,0-21-2,1,UNIVERSIDAD CATOLICA SEDE SAPIENTAE ,DOCENTE ,20505378629,CARRETERA AERIJA S/N ATALAYA UCAYALI ,2015,HASTA LA ACTUALIDAD,PERÚ ,UCAYALI ,ATALAYA ,RAIMONDI 
149,0-21-2,2,MUNICIPALIDAD PROVINCIAL DE ATALAYA ,SUB GERENTE DE DESARROLLO ECONOMICO Y SOCIAL ,20171714371,CAL. RIOJA NRO. 659 ,2010,2011,PERÚ ,UCAYALI ,ATALAYA ,RAIMONDI 
150,0-21-2,3,MUNICIPALIDAD PROVINCIAL DE ATALAYA ,GERENTE MUNICIPAL ,20171714371,CAL. RIOJA NRO. 659 ,2011,2012,PERÚ ,UCAYALI ,ATALAYA ,RAIMONDI 
151,0-21-2,4,DIRECCION REGIONAL DE EDUCACION DE UCAYALI ,DIRECTOR DE UGEL DE ATALAYA ,20195970751,AV. SAENZ PENA NRO. 220 ,2015,2016,PERÚ ,UCAYALI ,ATALAYA ,RAIMONDI 
152,0-21-3,1, , , , , , , , , , 
153,0-22-1,1,MUNICIPALIDAD DISTRITAL DE YARUSYACAN ,GERENTE DE PLANIFICACIÓN Y PPTO ,20162332261,PZA PRINCIPAL DE ASÍS DE YARUSYACAN ,2019,2019,PERÚ ,PASCO ,PASCO ,SAN FRANCISCO DE ASIS DE YARUSYACAN 
154,0-22-2,1,AVAL PERÚ S.A ,ANALISTA PROGRAMADOR , ,CARRETERA CENTRAL #1315 SANTA ANITA ,2019,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SANTA ANITA 
155,0-22-3,1, , , , , , , , , , 
156,0-23-1,1,EPS EMAPICA S.A. ,INGENIERO MECÁNICO ELÉCTRICO ,20147626712,CALLE CASTRO VIRREYNA N° 487 ,1994,2019,PERÚ ,ICA ,ICA ,ICA 
157,0-23-2,1,RESTAURANTE ANITA SAC ,ADMINISTRADORA , ,ICA ,2019,2019,PERÚ ,ICA ,ICA ,ICA 
158,0-23-3,1,CEBA RUBEN MARTINEZ PUICON ,DOCENTE , ,AV. SAN MARTIN 1085 ,1996,2019,PERÚ ,ICA ,CHINCHA ,PUEBLO NUEVO 
159,0-23-4,1,UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE PISCO ,ESPECIALISTA EN EDUCACION , ,AV. SAN MARTÍN N° 1181 ,2019,2019,PERÚ ,ICA ,PISCO ,PISCO 
160,0-23-4,2,I.E. RAUL PORRAS BARRENECHEA ,DOCENTE , ,CALLE ENRIQUE MESTANZA 5TA CUADRA S/N ,1998,2019,PERÚ ,ICA ,PISCO ,PISCO 
161,0-24-1,1,COMERCIAL MERCADO CENTENARIO ,GERENTE , ,DOMINGO TORERO 169 ,2013,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,HUAURA ,HUACHO 
162,0-24-1,2,CONSEGEROAL S.A.C ,GERENTE , ,AV. TACNA NRO. 592 DPTO. 57 ,2011,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,LIMA 
163,0-24-2,1,ESTUDIO JURÍDICO MENDOZA Y ASOCIADOS ,CONSULTORIA JURIDICA , ,AV. LAS AZUCENAS NRO. 242 RESIDENCIAL HUARAL ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,HUARAL ,HUARAL 
164,0-24-3,1,MUNICIPALIDAD PROVINCIAL DE CAÑETE ,SUB-GERENTE , ,JR. BOLOGNESI 250 ,2019,2019,PERÚ ,LIMA ,CAÑETE ,SAN VICENTE DE CAÑETE 
165,0-24-4,1, , , , , , , , , , 
166,0-26-1,1,RAPEXPSER IERL ,GERENTE ,20526304013,CALLE SANTA ANA 980 URB SANTA ROSA ,2011,2019,PERÚ ,PIURA ,SULLANA ,SULLANA 
167,0-26-2,1,HOSPITAL DE APOYO CHULUCANAS ,CIRUJANO GENERAL , ,CHULUCANAS 20301 ,2019,2019,PERÚ ,PIURA ,MORROPON ,CHULUCANAS 
168,0-26-3,1,EMPRESA PROPIA IPMG EIRL ,GERENTE GENERAL ,20601483522,TACNA 260 INTERIOR 08 CERCADO DE PIURA ,2016,HASTA LA ACTUALIDAD,PERÚ ,PIURA ,PIURA ,PIURA 
169,0-26-4,1,PETROPERU SA ,ASISTENTE LOGISTICA , ,REFINERIA TALARA ,1974,2015,PERÚ ,PIURA ,TALARA ,PARIÑAS 
170,0-26-5,1, , , , , , , , , , 
171,0-26-6,1,EMPRESA PROPIA ALQUILER DE CARROS ,GERENTA ,10033620760,INT. 02 URB. SAN FELIPE MZ. A LT. 11 ,2012,HASTA LA ACTUALIDAD,PERÚ ,PIURA ,PIURA ,PIURA 
172,0-26-7,1,COLEGIO HARVARD COLLEGE ,DOCENTE , ,AV. PROL. CHULUCANAS S/N ,2012,2019,PERÚ ,PIURA ,PIURA ,VEINTISEIS DE OCTUBRE 
173,0-27-1,1,GOBIERNO REGIONAL AREQUIPA ,ASESOR DE GOBERNACIÓN , ,AV. UNION N° 200. URB. CESAR VALLEJO - PAUCARPATA AREQUIPA ,2019,2019,PERÚ ,AREQUIPA ,AREQUIPA ,PAUCARPATA 
174,0-27-1,2,CONTRALORIA GENERAL DE LA REPUBLICA ,CONTRALOR GENERAL DE LA REPUBLICA , ,JR. CAMILO CARRILLO 114 ,2016,2017,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
175,0-27-1,3,CONTRALOR GENERAL DE LA REPUBLICA ,VICE CONTRALOR GENERAL DE LA REPUBLICA , ,JR. CAMILO CARRILLO 114 ,2013,2016,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
176,0-27-1,4,CONTRALORIA GENERAL DE LA REPUBLICA ,GERENTE DE AUDITORIA ESPECIALIZADA , ,JR. CAMILO CARRILLO 114 ,2014,2015,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
177,0-27-1,5,CONTRALORIA GENERAL DE LA REPUBLICA ,GERENTE CENTRAL DE OPERACIONES , ,JR.CAMILO CARRILLO 114 ,2011,2014,PERÚ ,LIMA ,LIMA ,JESUS MARIA 
178,0-27-2,1,COMANDO CONJUNTO DE LAS FUERZAS ARMADAS ,JEFE COMANDO CONJUNTO , ,NICOLAS CORPANCHO 289 ,2014,2014,PERÚ ,LIMA ,LIMA ,LIMA 
179,0-27-3,1,INDEPENDIENTE ,TECNICO QUIMICO INDUSTRIAL , ,PASAJE SELVA ALAEGRE 100 ,2000,2019,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
180,0-27-4,1,ESSALUD ,MEDICO CIRUJANO , ,ESQUINA EMMEL- ZAMACOLA S/N ,1988,2019,PERÚ ,AREQUIPA ,AREQUIPA ,YANAHUARA 
181,0-27-6,1,UNIVERSIDAD SAN MARTIN DE PORRES FILIAL SUR ,DOCENTE , ,CALLE LA MERCED N° 209 - CERCADO ,2016,2019,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
182,0-27-6,2,JM NET SAC (UNIVERSIDAD TECNOLÓGICA DEL PERÚ) ,DOCENTE , ,CALLE LA MERCED 209 ,2009,2015,PERÚ ,AREQUIPA ,AREQUIPA ,AREQUIPA 
183,0-28-1,1,TAYPI .C.A.N E.I.R.L ,GERENTE GENERAL ,20602996027,AV.ANGAMOS 2055 2DO PISO ,2018,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN BORJA 
184,0-28-1,2,CONGRESO DE LA REPUBLICA ,CONGRESISTA ,20161749126,AV. ABANCAY S/N PLAZA BOLIVAR ,2011,2016,PERÚ ,LIMA ,LIMA ,LIMA 
185,0-28-2,1,HOTELES DEL SOL S.A.C. ,GERENTE DE ADMINISTRACION ,20602684921,AV. FAUSTINO PIAGGIO 067 ,2019,HASTA LA ACTUALIDAD,PERÚ ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS 
186,0-28-2,2,ASOCIACIÓN DE PROPIETARIOS HOTELEROS Y AFINES DE LA PROVINCIA DE CONTRAALMIRANTE VILLAR ZORRITOS ,PRESIDENTE ,20605297766,AV. FAUSTINO PIAGOO S/N ,2019,HASTA LA ACTUALIDAD,PERÚ ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS 
187,0-28-2,3,CORPORACIÓN HOTELERA COSTA AZUL S.A.C ,GERENTE DE ADMINISTRACION ,20409336206,AV. FAUSTINO PIAGGO - 115 ,2011,2014,PERÚ ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS 
188,0-28-2,4,HOTELERIA Y ADMINISTRACION S.A.C ,GERENTE DE ADMINISTRACION ,20409303537,AV. FAUSTINO PIAGGO S/N ,2012,2013,PERÚ ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS 
189,0-28-2,5,LLAL SOCIEDAD ANONIMA CERRADA ,GERENTE GENERAL ,20409221301,AV. FAUSTINO PIAGGO 109 - INT. 01 ,2008,HASTA LA ACTUALIDAD,PERÚ ,TUMBES ,CONTRALMIRANTE VILLAR ,ZORRITOS 
190,0-28-3,1,IEP SUDAMERICANO ,PROMOTOR ,10040471559,MZ. B LT. 12 LOS CIPRECES- CAMPOY ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
191,0-28-3,2,CONGRESO DE LA REPUBLICA ,CONGRESISTA ,20161749126,PLAZA BOLIVAR S/N CERCADO ,2011,2016,PERÚ ,LIMA ,LIMA ,LIMA 
192,0-28-3,3,GRUPOMIN H&N S.A.C ,PRESIDENTE DE DIRECTORIO ,20518039904,JR. ANGEL RAMOS PICON N° 311 ,2007,2011,PERÚ ,PASCO ,PASCO ,YANACANCHA 
193,0-28-3,4,IEP SUDAMERICANO ,PROMOTOR ,10040471559,MZ. B LT. 12 LOS CIPRECES-CAMPOY ,2006,2007,PERÚ ,LIMA ,LIMA ,SAN JUAN DE LURIGANCHO 
194,0-28-3,5,SERVICIOS DE EMPRESARIOS CALUSA VALQUI INGENIEROS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA ,PRESIDENTE DE DIRECTORIO ,20489260965,JR. MICAELA BASTIDAS N° 60 ,2004,2007,PERÚ ,PASCO ,PASCO ,TICLACAYAN 
195,0-29-1,1,INVIERSIDAD ALAS PERUANAS ,DOCENTE , ,JR. PUNO N 910 ,2018,2019,PERÚ ,APURIMAC ,ABANCAY ,ABANCAY 
196,0-29-1,2,HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA ,MEDICO - MEDICO ESPECIALISTA ORTOPEDIA Y TRAUMATOLOGIA , ,AV. DANIEL ALCIDES CARRION S/N ,2004,2019,PERÚ ,APURIMAC ,ABANCAY ,ABANCAY 
197,0-29-2,1,MUNICIPALIDAD PROVINCIAL ANDAHUAYLAS ,REGIDOR , ,JR. CONSTITUCION 626 ,2011,2014,PERÚ ,APURIMAC ,ANDAHUAYLAS ,ANDAHUAYLAS 
198,0-29-2,2,UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS ,DOCENTE , ,"JR, JUAN FRANCISCO RAMOS N° 380 ",2011,2014,PERÚ ,APURIMAC ,ANDAHUAYLAS ,ANDAHUAYLAS 
199,0-29-2,3,MUNICIPALIDAD DISTRITAL JOSE MARIA ARGUEDAS ,ALCALDE , ,PLAZA DE ARMAS DE HUANCA HUANCABAMBA S/N ,2016,2018,PERÚ ,APURIMAC ,ANDAHUAYLAS ,JOSE MARIA ARGUEDAS 
200,0-29-2,4,MUNICIPALIDAD DISTRITAL SAN JERONIMO ,ASESOR II , ,JR. SAN MARTIN N202 PLAZA DE ARMAS ,2019,2019,PERÚ ,APURIMAC ,ANDAHUAYLAS ,SAN JERONIMO 
201,0-29-2,5,MUNICIPALIDAD DISTRITAL SAN JERONIMO ,DIRECTOR DE ADMINISTRACION Y FINANZAS , ,JR. SAN MARTIN N 202 PLAZA DE ARMAS ,2019,HASTA LA ACTUALIDAD,PERÚ ,APURIMAC ,ANDAHUAYLAS ,SAN JERONIMO 
202,0-29-3,1,CONTRATISTAS GENERALES SSC S.A ,AUXILIAR DE SERVICIOS DIGITADORA Y AUXILIAR ADMINITRATIVO , ,AV. REP. DE CHILE 358 PISO 4 ,2014,2014,PERÚ ,APURIMAC ,CHINCHEROS ,HUACCANA 
203,0-29-3,2,AYG INGENIEROS CONSULTORES Y CONTRUCTORES S.A.C. ,AXILIAR CONTABLE , ,JR. SAN MIGUEL GRAU 406 ,2015,2015,PERÚ ,LA LIBERTAD ,SANCHEZ CARRION ,HUAMACHUCO 
204,0-29-3,3,MINISTERIO DE TRASNPORTES Y COMUNICACIONES PROVIAS NACIONAL ,ASISTENTE ADMINISTRATIVO , ,AV. LAS MERCEDES MZ A LT 20 UBR. JARDIN AYACUCHO ,2014,2016,PERÚ ,APURIMAC ,CHINCHEROS ,HUACCANA 
205,0-29-3,4,UNIDAD DE GESTION EDUCATIVA LOCAL DE CHINCHEROS ,ESPECIALISTA EN MONITOREO DE EDUCACION DE ESTUDIANTES , ,PASAJE MIRADOR S/N CERCADO DEL DISTRITO Y PROVINCIA CHINCHEROS ,2017,2017,PERÚ ,APURIMAC ,CHINCHEROS ,CHINCHEROS 
206,0-29-3,5,PRO DESARROLLO APURIMAC- OFICINA DE ENLACE URIPA ,ASISTENTE TECNICA ADMIN. , ,AV. MICAELA BASTIDAS S/N CERCADO - URIPA ,2019,2019,PERÚ ,APURIMAC ,CHINCHEROS ,ANCO HUALLO 
207,0-30-1,1,UNIVERSIDAD NACIONAL SAN ANTONIO ABAD DEL CUSCO ,DOCENTE UNIVERSITARIO ,20172474501,AVENIDA LA CULTURA 733 ,1987,HASTA LA ACTUALIDAD,PERÚ ,CUSCO ,CUSCO ,CUSCO 
208,0-30-3,1,REPRESENTACIONES MACHUPICCHU SANTUARIO SRL. ,GERENTE ,20229746961,CALLE QORI WACANQUIN 701 ,2015,2019,PERÚ ,CUSCO ,URUBAMBA ,MACHUPICCHU 
209,0-30-4,1,DIRECCION REGIONAL DE AGRICULTURA CUSCO ,ASISTENTE. ,20228443264,AVENIDA MICAELA BASTIDAS N-310 C.H PACHACUTEC WANCHAC ,2018,2018,PERÚ ,CUSCO ,CUSCO ,WANCHAQ 
210,0-30-5,1, , , , , , , , , , 
211,0-31-1,1,EQUIPO DE DESARROLLO AGROPECUARIO CAJAMARCA ,"COORDINADOR,DIRECTOR EJECUTIVO Y PRESIDENTE ",20453836364,LAS CASUARINAS F3 URB. INGENIO ,1992,2014,PERÚ ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA 
212,0-31-2,1,MUNICIPALIDAD DE LA MOLINA ,"AUXILIAR ADMINISTRATIVO EN LA SUBGERENCIA DE EDUCACION, CULTURA, DEPORTE Y TURISMO ",20131365722,AV. RICARDO ELIAS APARICIO 740 LA MOLINA (15026) ,2016,2017,PERÚ ,LIMA ,LIMA ,LA MOLINA 
213,0-31-2,2,INSTITUCION EDUCATIVA VIRGEN DE LA MEDALLA ,PROFESORA , ,"HUSARES DE JUNIN 520, JOSE LEONARDO ORTIZ ",1987,2016,PERÚ ,LAMBAYEQUE ,CHICLAYO ,CHICLAYO 
214,0-31-3,1,EDIFICACIONES Y BIENES RAICES MELCHORITA EIRL ,GERENTE GENERAL , ,AV. VILLANUEVA PINILLOS 1253 ,2007,2016,PERÚ ,CAJAMARCA ,JAEN ,JAEN 
215,0-31-3,2,KENCAR CONSTRUCCIONES & IMPORTACIONES ,GERENTE GENERAL , ,AV. VILLANUEVA PINILLOS 1253 ,2012,2015,PERÚ ,CAJAMARCA ,JAEN ,JAEN 
216,0-31-4,1,UGEL CHOTA DIRECTOR ,PROFESOR , ,O ,2007,2016,PERÚ ,CAJAMARCA ,CHOTA ,CHOTA 
217,0-31-4,2,CEBA SAN MARCOS ,PROFESOR , ,SAN MARCOS ,1993,2019,PERÚ ,CAJAMARCA ,SAN MARCOS ,PEDRO GALVEZ 
218,0-31-4,3,ALCALDE PROVINCIAL DE SAN MARCOS ,PROFESOR , ,SAN MARCOS ,1990,1993,PERÚ ,CAJAMARCA ,SAN MARCOS ,PEDRO GALVEZ 
219,0-31-4,4,CENTRO EDUCATIVO GARCILAZO DE LA VEGA ,PROFESOR , ,CASERIOHUYANAY ,1987,1990,PERÚ ,CAJAMARCA ,SAN MARCOS ,PEDRO GALVEZ 
220,0-31-4,5,DIRECTOR IE 82091 ,PROFESOR , ,SAN MARCOS ,1985,1986,PERÚ ,CAJAMARCA ,SAN MARCOS ,PEDRO GALVEZ 
221,0-31-5,1,MINISTERIO PUBLICA ,FISCAL ,20131370301,SOR MANUELA GIL S/N ,2013,2015,PERÚ ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA 
222,0-31-5,2,CONSORCIO NANCHOC ,ADMINISTRADOR ,20491600625,AV. LOS HOYOS RUBIO CUADRA 10 INT. B-206 ,2009,2011,PERÚ ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA 
223,0-31-6,1,SOCIEDAD DE BENEFICENCIA CAJAMARCA ,LICENCIADA EN NUTRICION ,20148309565,JR. BELEN 673 ,2002,2019,PERÚ ,CAJAMARCA ,CAJAMARCA ,CAJAMARCA 
224,0-32-1,1,ESTUDIO JURÍDICO INDEPENDIENTE ,ASISTENTE JURÍDICO , ,EL CAIRO N 298 ,2019,2019,PERÚ ,LA LIBERTAD ,TRUJILLO ,LA ESPERANZA 
225,0-32-2,1,B & B ASESORES Y CONSULTORES SAC ,ABOGADO , ,CAVERO MUÑOZ N 645 URBANIZACION LAS QUINTANAS ,2003,2019,PERÚ ,LA LIBERTAD ,TRUJILLO ,TRUJILLO 
226,0-32-3,1,MUNICIPALIDAD DISTRITAL DE CHOCOPE ,BIOLOGO , ,JR. BOLIVAR N 191 ,2019,HASTA LA ACTUALIDAD,PERÚ ,LA LIBERTAD ,ASCOPE ,CHOCOPE 
227,0-32-4,1,PATRONATO DEL PARQUE DE LAS LEYENDAS ,ESPECIALISTA EN GETION AMBIENTAL , ,AV. LAS LEYENDAS N 580 ,2017,HASTA LA ACTUALIDAD,PERÚ ,LIMA ,LIMA ,SAN MIGUEL 
228,0-32-5,1,REGISTROS PUBLICOS ,ABOGADA , ,JR. PROLONGACION UCAYALI ,2014,2016,PERÚ ,UCAYALI ,CORONEL PORTILLO ,CALLERIA 
229,0-32-6,1,COMPUTACIÓN E INFORMÁTICA DE SERVICIOS ELECTRÓNICOS ,ATENCIÓN AL CLIENTE , ,JR GRAU N 343 ,2009,2016,PERÚ ,LA LIBERTAD ,TRUJILLO ,TRUJILLO 
230,0-32-7,1, , , , , , , , , , 
231,0-33-2,1,UNIVERSIDAD NACIONAL SAN CRISTOBAL DE HUAMANGA ,DOCENTE , ,PLAZA MAYOR DE HUAMANGA ,2008,HASTA LA ACTUALIDAD,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
232,0-33-2,2,COLEGIO ESTATAL MARISCAL CACERES DE AYACUCHO ,DOCENTE , ,INDEPENDENCIA 502 ,1990,1990,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
233,0-33-2,3,COLEGIO ESTATAL MARIA AUXILIADORA ,DOCENTE , ,"JIRON RAZUHUILLCA, HUANTA 05121 ",1991,1994,PERÚ ,AYACUCHO ,HUANTA ,HUANTA 
234,0-33-2,4,COLEGIO SAN ANTONIO DE HUAMANGA ,DOCENTE , ,"2 DE MAYO 350, AYACUCHO 05003 ",1994,1997,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
235,0-33-2,5,"CENTRO EDUCATIVO ""GONZALES VIGIL"" DE HUANTA ",DOCENTE , ,AV. SAN MARTÍN CUADRA 6 ,1997,2001,PERÚ ,AYACUCHO ,HUANTA ,HUANTA 
236,0-33-3,1,SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA ,ASISTENTE CONTABLE , ,JR. 9 DE DICIMEBRE 491 ,2017,2018,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
237,0-33-3,2,SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA ,PRACTICANTE DE GERENCIA DE OPERACIONES , ,JR. 9 DE DICIEMBRE 491 ,2017,2017,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
238,0-33-3,3,ESTUDIO JURIDICO CABRERA & ASOCIADOS ABOGADOS S.A. ,ASISTENTE , ,MARISCAL CACERES ,2015,2016,PERÚ ,AYACUCHO ,HUAMANGA ,AYACUCHO 
239,0-34-1,1,ROBERTINA SANTILLANA PAREDES ,INDEPENDIENTE , ,JR. ELIAS LINARES # 357 ,2006,2019,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
240,0-34-1,2,VIA TELEVISION S.A.C. ,EJECUTIVA , ,JR. ELIAS LINARES 357 ,2009,2018,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
241,0-34-1,3,CENTRO DE AUTOMOCION PERU S.A.C. ,EJECUTIVA , ,PASAJE PROCERES S/N ,2011,2013,PERÚ ,SAN MARTIN ,LAMAS ,CAYNARACHI 
242,0-34-1,4,CORPORACION TECNICA DE INSPECCION VEHICULAR S.A.C. ,EJECUTIVA , ,CARRETERA MARGINAL NORTE 365 ,2018,2019,PERÚ ,SAN MARTIN ,SAN MARTIN ,MORALES 
243,0-34-1,5,ADRIKA AGENCIA DE VIAJES S.A.C. ,GERENTE GENERAL , ,JR. FRANCISCO BOLOGNESI # 1061 ,2019,2019,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
244,0-34-2,1,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS ,DIRECTOR DISTRITAL , ,JR. SCIPION LLONA 350 ,2010,2012,PERÚ ,LIMA ,LIMA ,MIRAFLORES 
245,0-34-2,2,UNIVERSIDAD NACIONAL DE SAN MARTIN ,DOCENTE , ,JR. MAYNAS 1RA CUADRA ,2010,2014,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
246,0-34-2,3,UNIVERSIDAD NACIONAL DE SAN MARTIN ,DOCENTE , ,JR. MAYNAS 1RA CUADRA ,2015,2017,PERÚ ,SAN MARTIN ,SAN MARTIN ,TARAPOTO 
247,0-34-3,1,I.E N° 00614 UGEL RIOJA ,PROFESORA DE EDUCACION PRIMARIA , ,"JR, BOLOGNESI 126 - 128 ",1993,2019,PERÚ ,SAN MARTIN ,RIOJA ,NUEVA CAJAMARCA 
248,0-34-4,1,MINISTERIO DE VIVIENDA ,DIRECTOR GENERAL , ,REPUBLICA DE PANAMA 3650 ,2008,2009,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
249,0-34-4,2,FONDO MI VIVIENDA S.A ,GERENTE GENERAL , ,AV. PASEO DE LA REPUBLICA 3121 ,2009,2010,PERÚ ,LIMA ,LIMA ,SAN ISIDRO 
